ID,TAXANR,PRNAVN,PRNAVN1,GNAVN,NAVN,AUTNR,AUTHOR,AUTSTAT,TAXATYPE,SYNONYMNR,GNR,GYLDIG,PREVTAXA
13478,13449,Potentilla x scandica,Potentilla x scandica,Potentilla crantzii,x scandica,601,Soják,,A,910,910,FALSE,889
13479,13450,Potentilla scandica,Potentilla scandica,Potentilla crantzii,scandica,601,Soják,,A,910,910,FALSE,889
15180,15180,Potentilla crocea,Potentilla crocea,Potentilla crantzii,crocea,72,Hornem.,,A,910,910,FALSE,889
9996,10492,Potentilla crantzii var. crantzii,Potentilla crantzii var. crantzii,Potentilla crantzii var. crantzii,crantzii,0,,,V,0,10492,TRUE,910
9995,10491,Potentilla crantzii var. ternata,Potentilla crantzii var. ternata,Potentilla crantzii var. ternata,ternata,3147,A.Blytt,,V,0,10491,TRUE,910
11487,11427,Potentilla verna var. ternata,Potentilla verna var. ternata,Potentilla crantzii var. ternata,ternata,110,A.Blytt,,V,10491,10491,FALSE,3933
13414,13385,Potentilla crebridens,Potentilla crebridens,Potentilla crebridens,crebridens,63,Juz.,,A,0,13385,TRUE,889
13416,13387,Potentilla matsuokana ssp. crebridens,Potentilla matsuokana ssp. crebridens,Potentilla crebridens,crebridens,4431,(Juz.) Soják,,S,13385,13385,FALSE,13386
13417,13388,Potentilla crebridens ssp. hemicryophila,Potentilla crebridens ssp. hemicryophila,Potentilla crebridens ssp. hemicryophila,hemicryophila,3243,Jurtz.,,S,0,13388,TRUE,13385
13418,13389,Potentilla matsuokana ssp. hemicryophila,Potentilla matsuokana ssp. hemicryophila,Potentilla crebridens ssp. hemicryophila,hemicryophila,4432,(Jurtz.) Soják,,S,13388,13388,FALSE,13386
13405,13376,Potentilla czegitunica,Potentilla czegitunica,Potentilla czegitunica,czegitunica,3243,Jurtz.,,A,0,13376,TRUE,889
10253,10226,Potentilla decora,Potentilla decora,Potentilla decora,decora,3141,Markl.,,A,0,10226,TRUE,889
10256,10229,Potentilla demissa,Potentilla demissa,Potentilla demissa,demissa,113,Jord.,,A,0,10229,TRUE,889
10257,10230,Potentilla demissa var. angustisecta,Potentilla demissa var. angustisecta,Potentilla demissa var. angustisecta,angustisecta,0,,,V,0,10230,TRUE,10229
13406,13377,Potentilla dezhnevii,Potentilla dezhnevii,Potentilla dezhnevii,dezhnevii,3243,Jurtz.,,A,0,13377,TRUE,889
10259,10232,Potentilla dissecta,Potentilla dissecta,Potentilla dissecta,dissecta,32,Wallr.,,A,0,10232,TRUE,889
10260,10233,Potentilla dissecta var. angustisecta,Potentilla dissecta var. angustisecta,Potentilla dissecta var. angustisecta,angustisecta,0,,,V,0,10233,TRUE,10232
13467,13438,Potentilla diversifolia,Potentilla diversifolia,Potentilla diversifolia,diversifolia,114,Lehm.,,A,0,13438,TRUE,889
13470,13441,Potentilla glaucophylla,Potentilla glaucophylla,Potentilla diversifolia,glaucophylla,114,Lehm.,,A,13438,13438,FALSE,889
13471,13442,Potentilla elegans,Potentilla elegans,Potentilla elegans,elegans,3255,Cham. & Schltdl.,,A,0,13442,TRUE,889
913,913,Potentilla erecta,Potentilla erecta,Potentilla erecta,erecta,5795,(L.) Raeusch.,,A,0,913,TRUE,889
5400,5308,Potentilla tormentilla,Potentilla tormentilla,Potentilla erecta,tormentilla,173,Stokes,,A,913,913,FALSE,889
9502,9502,Tormentilla erecta,Tormentilla erecta,Potentilla erecta,erecta,1,L.,,A,913,913,FALSE,9501
13466,13437,Potentilla fragiformis,Potentilla fragiformis,Potentilla fragiformis,fragiformis,4016,Willd. ex Schltdl.,,A,0,13437,TRUE,889
9977,9977,Potentilla gelida,Potentilla gelida,Potentilla gelida,gelida,157,C.A.Mey.,,A,0,9977,TRUE,889
10158,10131,Potentilla maculata var. gelida,Potentilla maculata var. gelida,Potentilla gelida,gelida,3113,(C.A.Mey.),,V,9977,9977,FALSE,5307
11241,11227,Potentilla verna var. gelida,Potentilla verna var. gelida,Potentilla gelida,gelida,157,C.A.Mey.,,V,9977,9977,FALSE,3933
13482,13453,Potentilla gelida ssp. boreo-asiatica,Potentilla gelida ssp. boreo-asiatica,Potentilla gelida ssp. boreo-asiatica,boreo-asiatica,5794,Jurtz. & Kamelin,,S,0,13453,TRUE,9977
13483,13454,Potentilla gelida ssp. boreoasiatica,Potentilla gelida ssp. boreoasiatica,Potentilla gelida ssp. boreo-asiatica,boreoasiatica,5794,Jurtz. & Kamelin,,S,13453,13453,FALSE,9977
13438,13409,Potentilla gorodkovii,Potentilla gorodkovii,Potentilla gorodkovii,gorodkovii,3243,Jurtz.,,A,0,13409,TRUE,889
13458,13429,Potentilla gracilis,Potentilla gracilis,Potentilla gracilis,gracilis,254,Douglas,,A,0,13429,TRUE,889
3946,3933,Potentilla verna,Potentilla verna,Potentilla grandiflora,verna,1,L.,,A,16237,16237,FALSE,889
16309,16237,Potentilla grandiflora,Potentilla grandiflora,Potentilla grandiflora,grandiflora,1,L.,,A,0,16237,TRUE,889
912,912,Potentilla heptaphylla,Potentilla heptaphylla,Potentilla heptaphylla,heptaphylla,1,L.,,A,0,912,TRUE,889
3422,3422,Potentilla opaca,Potentilla opaca,Potentilla heptaphylla,opaca,1,L.,,A,912,912,FALSE,889
7052,6959,Potentilla rubens,Potentilla rubens,Potentilla heptaphylla,rubens,1728,(Crantz) Zimm.,,A,912,912,FALSE,889
7733,7640,Potentilla hookeriana,Potentilla hookeriana,Potentilla hookeriana,hookeriana,114,Lehm.,,A,0,7640,TRUE,889
13423,13394,Potentilla nipharga,Potentilla nipharga,Potentilla hookeriana,nipharga,218,Rydb.,,A,7640,7640,FALSE,889
13424,13395,Potentilla nivea var. nipharga,Potentilla nivea var. nipharga,Potentilla hookeriana,nipharga,4435,(Rydb.) Soják,,V,7640,7640,FALSE,902
13425,13396,Potentilla arenosa var. nipharga,Potentilla arenosa var. nipharga,Potentilla hookeriana,nipharga,4436,(Rydb.) Jurtz. ined.,,V,7640,7640,FALSE,13393
16330,16330,Potentilla nivea ssp. hookeriana,Potentilla nivea ssp. hookeriana,Potentilla hookeriana,hookeriana,5398,(Lehm.) Hiitonen,,S,7640,7640,FALSE,902
903,903,Potentilla chamissonis,Potentilla chamissonis,Potentilla hookeriana ssp. chamissonis,chamissonis,122,Hultén,,A,7641,7641,FALSE,889
5396,5304,Potentilla nivea ssp. chamissonis,Potentilla nivea ssp. chamissonis,Potentilla hookeriana ssp. chamissonis,chamissonis,2080,(Hultén) Hiitonen,,S,7641,7641,FALSE,902
7734,7641,Potentilla hookeriana ssp. chamissonis,Potentilla hookeriana ssp. chamissonis,Potentilla hookeriana ssp. chamissonis,chamissonis,2082,(Hultén) K.Jal.,,S,0,7641,TRUE,7640
13429,13400,Potentilla prostrata ssp. chamissonis,Potentilla prostrata ssp. chamissonis,Potentilla hookeriana ssp. chamissonis,chamissonis,3958,(Hultén) Soják,,S,7641,7641,FALSE,13382
13430,13401,Potentilla kuznetzovii,Potentilla kuznetzovii,Potentilla hookeriana ssp. chamissonis,kuznetzovii,4438,(Govor.) Juz.,,A,7641,7641,FALSE,889
13422,13393,Potentilla arenosa,Potentilla arenosa,Potentilla hookeriana ssp. hookeriana,arenosa,4434,(Turcz.) Juz.,,A,15552,15552,FALSE,889
13427,13398,Potentilla nivea var. arenosa,Potentilla nivea var. arenosa,Potentilla hookeriana ssp. hookeriana,arenosa,152,Turcz.,,V,15552,15552,FALSE,902
13428,13399,Potentilla nivea,Potentilla nivea,Potentilla hookeriana ssp. hookeriana,nivea,4437,sensu Soják non L.,,A,15552,15552,FALSE,889
15552,15552,Potentilla hookeriana ssp. hookeriana,Potentilla hookeriana ssp. hookeriana,Potentilla hookeriana ssp. hookeriana,hookeriana,0,,,S,0,15552,TRUE,7640
901,901,Potentilla hyparctica,Potentilla hyparctica,Potentilla hyparctica,hyparctica,1243,Malte,,A,0,901,TRUE,889
3418,3418,Potentilla emarginata,Potentilla emarginata,Potentilla hyparctica,emarginata,4446,Pursh non Desf.,,A,901,901,FALSE,889
7737,7644,Potentilla robbinsiana ssp. hyparctica,Potentilla robbinsiana ssp. hyparctica,Potentilla hyparctica,hyparctica,2427,(Malte) D.Löve,,S,901,901,FALSE,7643
13472,13443,Potentilla hyparctica ssp. hyparctica,Potentilla hyparctica ssp. hyparctica,Potentilla hyparctica ssp. hyparctica,hyparctica,0,,,S,0,13443,TRUE,901
13473,13444,Potentilla hyparctica ssp. nivicola,Potentilla hyparctica ssp. nivicola,Potentilla hyparctica ssp. nivicola,nivicola,3878,Jurtz. & V.V.Petrovsky,,S,0,13444,TRUE,901
9890,9890,Potentilla x inclinata,Potentilla x inclinata,Potentilla inclinata,x inclinata,34,Vill.,,A,9891,9891,FALSE,889
9891,9891,Potentilla inclinata,Potentilla inclinata,Potentilla inclinata,inclinata,34,Vill.,,A,0,9891,TRUE,889
9892,9892,Potentilla canescens,Potentilla canescens,Potentilla inclinata,canescens,87,Besser,,A,9891,9891,FALSE,889
14533,14533,Duchesnea indica,Duchesnea indica,Potentilla indica,indica,4832,(Jacks.) Focke,,A,17696,17696,FALSE,14532
17696,17696,Potentilla indica,Potentilla indica,Potentilla indica,indica,6146,(Jacks.) T.Wolf,,A,0,17696,TRUE,889
9895,9895,Potentilla x insularis,Potentilla x insularis,Potentilla insularis,x insularis,601,Soják,,A,9896,9896,FALSE,889
9896,9896,Potentilla insularis,Potentilla insularis,Potentilla insularis,insularis,601,Soják,,A,0,9896,TRUE,889
9897,9897,Potentilla xxxxrubricaulis,Potentilla xxxxrubricaulis,Potentilla insularis,xxxxrubricaulis,1511,auct. non Lehm.,,A,9896,9896,FALSE,889
9898,9898,Potentilla xxxxpedersenii,Potentilla xxxxpedersenii,Potentilla insularis,xxxxpedersenii,1522,auct. non Rydb.,,A,9896,9896,FALSE,889
906,906,Potentilla intermedia,Potentilla intermedia,Potentilla intermedia,intermedia,1,L.,,A,0,906,TRUE,889
5403,5311,Potentilla heidenreichii,Potentilla heidenreichii,Potentilla intermedia,heidenreichii,5792,Zimmeter,,A,906,906,FALSE,889
15184,15184,Potentilla collina ssp. intermedia,Potentilla collina ssp. intermedia,Potentilla intermedia,intermedia,299,(L.),,S,906,906,FALSE,905
13454,13425,Potentilla litoralis,Potentilla litoralis,Potentilla litoralis,litoralis,218,Rydb.,,A,0,13425,TRUE,889
13455,13426,Potentilla glabrella,Potentilla glabrella,Potentilla litoralis,glabrella,218,Rydb.,,A,13425,13425,FALSE,889
13456,13427,Potentilla virgulata,Potentilla virgulata,Potentilla litoralis,virgulata,320,A.Nels.,,A,13425,13425,FALSE,889
9894,9894,Potentilla lyngei,Potentilla lyngei,Potentilla lyngei,lyngei,4428,Jurtz. & Soják,,A,0,9894,TRUE,889
13408,13379,Potentilla lyngei ssp. lyngei,Potentilla lyngei ssp. lyngei,Potentilla lyngei ssp. lyngei,lyngei,0,,,S,0,13379,TRUE,9894
13409,13380,Potentilla lyngei ssp. spissa,Potentilla lyngei ssp. spissa,Potentilla lyngei ssp. spissa,spissa,4429,Soják ined.,,S,0,13380,TRUE,9894
13435,13406,Potentilla macrantha,Potentilla macrantha,Potentilla macrantha,macrantha,64,Ledeb.,,A,0,13406,TRUE,889
13436,13407,Potentilla jacutica,Potentilla jacutica,Potentilla macrantha,jacutica,63,Juz.,,A,13406,13406,FALSE,889
13415,13386,Potentilla matsuokana,Potentilla matsuokana,Potentilla matsuokana,matsuokana,3296,Makino,,A,0,13386,TRUE,889
898,898,Potentilla multifida,Potentilla multifida,Potentilla multifida,multifida,1,L.,,A,0,898,TRUE,889
3943,3930,Potentilla lapponica,Potentilla lapponica,Potentilla multifida ssp. lapponica,lapponica,1910,(F.Nyl.) Juz.,,A,5313,5313,FALSE,889
5405,5313,Potentilla multifida ssp. lapponica,Potentilla multifida ssp. lapponica,Potentilla multifida ssp. lapponica,lapponica,160,F.Nyl.,,S,0,5313,TRUE,898
13407,13378,Potentilla murrayi,Potentilla murrayi,Potentilla murrayi,murrayi,3243,Jurtz.,,A,0,13378,TRUE,889
5393,5301,Potentilla argentea ssp. impolita,Potentilla argentea ssp. impolita,Potentilla neglecta,impolita,5791,auct. non (Wahlenb.) Arc.,,S,5303,5303,FALSE,904
5394,5302,Potentilla impolita,Potentilla impolita,Potentilla neglecta,impolita,396,auct. non Wahlenb.,,A,5303,5303,FALSE,889
5395,5303,Potentilla neglecta,Potentilla neglecta,Potentilla neglecta,neglecta,245,Baumg.,,A,0,5303,TRUE,889
10255,10228,Potentilla neglecta var. angustisecta,Potentilla neglecta var. angustisecta,Potentilla neglecta,angustisecta,3143,(Wolf),,V,5303,5303,FALSE,5303
9308,9308,Potentilla nepalensis,Potentilla nepalensis,Potentilla nepalensis,nepalensis,121,Hook.,,A,0,9308,TRUE,889
902,902,Potentilla nivea,Potentilla nivea,Potentilla nivea,nivea,1,L.,,A,0,902,TRUE,889
13411,13382,Potentilla prostrata,Potentilla prostrata,Potentilla nivea,prostrata,215,Rottb.,,A,902,902,FALSE,889
5404,5312,Potentilla mischkinii,Potentilla mischkinii,Potentilla nivea ssp. nivea,mischkinii,63,Juz.,,A,7645,7645,FALSE,889
7738,7645,Potentilla nivea ssp. nivea,Potentilla nivea ssp. nivea,Potentilla nivea ssp. nivea,nivea,0,,,S,0,7645,TRUE,902
13412,13383,Potentilla prostrata ssp. floccosa,Potentilla prostrata ssp. floccosa,Potentilla nivea ssp. nivea,floccosa,601,Soják,,S,7645,7645,FALSE,13382
13413,13384,Potentilla nivea ssp. mischkinii,Potentilla nivea ssp. mischkinii,Potentilla nivea ssp. nivea,mischkinii,4430,(Juz.) Jurtz.,,S,7645,7645,FALSE,902
3944,3931,Potentilla nivea ssp. subquinata,Potentilla nivea ssp. subquinata,Potentilla nivea ssp. subquinata,subquinata,733,(Lange) Hultén,,S,0,3931,TRUE,902
10165,10138,Potentilla subquinata,Potentilla subquinata,Potentilla nivea ssp. subquinata,subquinata,3117,(Lange) Soják,,A,3931,3931,FALSE,889
10166,10139,Potentilla nivea var. subquinata,Potentilla nivea var. subquinata,Potentilla nivea ssp. subquinata,subquinata,44,Lange,,V,3931,3931,FALSE,902
900,900,Potentilla norvegica,Potentilla norvegica,Potentilla norvegica,norvegica,1,L.,,A,0,900,TRUE,889
9391,9391,Potentilla norvegica ssp. hirsuta,Potentilla norvegica ssp. hirsuta,Potentilla norvegica ssp. monspeliensis,hirsuta,4444,(Michx.) Hyl.,,S,13433,13433,FALSE,900
13460,13431,Potentilla hirsuta,Potentilla hirsuta,Potentilla norvegica ssp. monspeliensis,hirsuta,3153,Michx.,,A,13433,13433,FALSE,889
13461,13432,Potentilla monspeliensis,Potentilla monspeliensis,Potentilla norvegica ssp. monspeliensis,monspeliensis,1,L.,,A,13433,13433,FALSE,889
13462,13433,Potentilla norvegica ssp. monspeliensis,Potentilla norvegica ssp. monspeliensis,Potentilla norvegica ssp. monspeliensis,monspeliensis,176,(L.) Asch. & Graebn.,,S,0,13433,TRUE,900
9893,9893,Potentilla norvegica ssp. norvegica,Potentilla norvegica ssp. norvegica,Potentilla norvegica ssp. norvegica,norvegica,0,,,S,0,9893,TRUE,900
13433,13404,Potentilla nubilans,Potentilla nubilans,Potentilla nubilans,nubilans,4429,Soják ined.,,A,0,13404,TRUE,889
13449,13420,Potentilla nudicaulis,Potentilla nudicaulis,Potentilla nudicaulis,nudicaulis,4016,Willd. ex Schltdl.,,A,0,13420,TRUE,889
13450,13421,Potentilla strigosa,Potentilla strigosa,Potentilla nudicaulis,strigosa,4439,Pall. ex Pursh,,A,13420,13420,FALSE,889
13451,13422,Potentilla tundrarum,Potentilla tundrarum,Potentilla nudicaulis,tundrarum,4441,Juz. ined.,,A,13420,13420,FALSE,889
13447,13418,Potentilla pensylvanica,Potentilla pensylvanica,Potentilla pensylvanica,pensylvanica,1,L.,,A,0,13418,TRUE,889
13448,13419,Potentilla sibirica,Potentilla sibirica,Potentilla pensylvanica,sibirica,4440,Th.Wolf,,A,13418,13418,FALSE,889
13403,13374,Potentilla petrovskyi,Potentilla petrovskyi,Potentilla petrovskyi,petrovskyi,601,Soják,,A,0,13374,TRUE,889
4006,4006,Potentilla pulchella,Potentilla pulchella,Potentilla pulchella,pulchella,8,R.Br.,,A,0,4006,TRUE,889
10200,10173,Potentilla keilhaui,Potentilla keilhaui,Potentilla pulchella,keilhaui,381,Sommerf.,,A,4006,4006,FALSE,889
10201,10174,Potentilla keilhauii,Potentilla keilhauii,Potentilla pulchella,keilhauii,381,Sommerf.,,A,4006,4006,FALSE,889
13392,13363,Potentilla pulchella ssp. gracilicaulis,Potentilla pulchella ssp. gracilicaulis,Potentilla pulchella ssp. gracilicaulis,gracilicaulis,4010,(A.E.Porsild) Jurtz.,,S,0,13363,TRUE,4006
13393,13364,Potentilla pulchella var. gracilicaulis,Potentilla pulchella var. gracilicaulis,Potentilla pulchella ssp. gracilicaulis,gracilicaulis,203,A.E.Porsild,,V,13363,13363,FALSE,4006
13391,13362,Potentilla pulchella ssp. pulchella,Potentilla pulchella ssp. pulchella,Potentilla pulchella ssp. pulchella,pulchella,0,,,S,0,13362,TRUE,4006
13474,13445,Potentilla pulviniformis,Potentilla pulviniformis,Potentilla pulviniformis,pulviniformis,3338,Khokhr.,,A,0,13445,TRUE,889
13468,13439,Potentilla ranunculus,Potentilla ranunculus,Potentilla ranunculus,ranunculus,44,Lange,,A,0,13439,TRUE,889
13469,13440,Potentilla diversifolia ssp. ranunculus,Potentilla diversifolia ssp. ranunculus,Potentilla ranunculus,ranunculus,4445,(Lange) A.E.Porsild,,S,13439,13439,FALSE,13438
907,907,Potentilla recta,Potentilla recta,Potentilla recta,recta,1,L.,,A,0,907,TRUE,889
5406,5314,Potentilla pilosa,Potentilla pilosa,Potentilla recta,pilosa,4,Willd.,,A,907,907,FALSE,889
915,915,Potentilla reptans,Potentilla reptans,Potentilla reptans,reptans,1,L.,,A,0,915,TRUE,889
7736,7643,Potentilla robbinsiana,Potentilla robbinsiana,Potentilla robbinsiana,robbinsiana,1297,Oakes,,A,0,7643,TRUE,889
13484,13455,Potentilla rubella,Potentilla rubella,Potentilla rubella,rubella,611,Th.Sør.,,A,0,13455,TRUE,889
13485,13456,Potentilla rubelloides,Potentilla rubelloides,Potentilla rubella,rubelloides,3704,V.V.Petrovsky,,A,13455,13455,FALSE,889
4007,4007,Potentilla rubricaulis,Potentilla rubricaulis,Potentilla rubricaulis,rubricaulis,114,Lehm.,,A,0,4007,TRUE,889
8713,8713,Potentilla pedersenii,Potentilla pedersenii,Potentilla rubricaulis,pedersenii,2705,(Rydb.) Ostenf.,,A,4007,4007,FALSE,889
8714,8714,Potentilla rubricaulis var. pedersenii,Potentilla rubricaulis var. pedersenii,Potentilla rubricaulis,pedersenii,218,Rydb.,,V,4007,4007,FALSE,4007
893,893,Potentilla sterilis,Potentilla sterilis,Potentilla sterilis,sterilis,424,(L.) Garcke,,A,0,893,TRUE,889
5407,5315,Potentilla fragariastrum,Potentilla fragariastrum,Potentilla sterilis,fragariastrum,16,Ehrh.,,A,893,893,FALSE,889
7053,6960,Fragaria sterilis,Fragaria sterilis,Potentilla sterilis,sterilis,1,L.,,A,893,893,FALSE,884
13464,13435,Potentilla stipularis,Potentilla stipularis,Potentilla stipularis,stipularis,1,L.,,A,0,13435,TRUE,889
13465,13436,Potentilla stipularis var. groenlandica,Potentilla stipularis var. groenlandica,Potentilla stipularis var. groenlandica,groenlandica,611,Th.Sør.,,V,0,13436,TRUE,13435
5408,5316,Potentilla subarenaria,Potentilla subarenaria,Potentilla subarenaria,subarenaria,632,Zimm.,,A,0,5316,TRUE,889
13439,13410,Potentilla subgorodkovii,Potentilla subgorodkovii,Potentilla subgorodkovii,subgorodkovii,3243,Jurtz.,,A,0,13410,TRUE,889
899,899,Potentilla supina,Potentilla supina,Potentilla supina,supina,1,L.,,A,0,899,TRUE,889
911,911,Potentilla tabernaemontani,Potentilla tabernaemontani,Potentilla tabernaemontani,tabernaemontani,109,Asch.,,A,0,911,TRUE,889
5409,5317,Potentilla neumanniana,Potentilla neumanniana,Potentilla tabernaemontani,neumanniana,20,Rchb.,,A,911,911,FALSE,889
5411,5319,Potentilla minor,Potentilla minor,Potentilla tabernaemontani,minor,1935,(Gilib.) Hartm.,,A,911,911,FALSE,889
10249,10222,Potentilla verna ssp. minor,Potentilla verna ssp. minor,Potentilla tabernaemontani,minor,0,,,S,911,911,FALSE,3933
13395,13366,Potentilla tergemina,Potentilla tergemina,Potentilla tergemina,tergemina,601,Soják,,A,0,13366,TRUE,889
908,908,Potentilla thuringiaca,Potentilla thuringiaca,Potentilla thuringiaca,thuringiaca,927,Bernh. ex Link,,A,0,908,TRUE,889
3419,3419,Potentilla goldbachii,Potentilla goldbachii,Potentilla thuringiaca,goldbachii,41,Rupr.,,A,908,908,FALSE,889
5412,5320,Potentilla parviflora,Potentilla parviflora,Potentilla thuringiaca,parviflora,47,Gaudin,,A,908,908,FALSE,889
10804,10748,Potentilla parviflora ssp. thuringiaca,Potentilla parviflora ssp. thuringiaca,Potentilla thuringiaca,thuringiaca,3335,(Bernh. ex Link),,S,908,908,FALSE,5320
13434,13405,Potentilla tikhomirovii,Potentilla tikhomirovii,Potentilla tikhomirovii,tikhomirovii,3243,Jurtz.,,A,0,13405,TRUE,889
13426,13397,Potentilla tolmatchevii,Potentilla tolmatchevii,Potentilla tolmatchevii,tolmatchevii,4428,Jurtz. & Soják,,A,0,13397,TRUE,889
13431,13402,Potentilla tomentulosa,Potentilla tomentulosa,Potentilla tomentulosa,tomentulosa,3243,Jurtz.,,A,0,13402,TRUE,889
13432,13403,Potentilla drymeja,Potentilla drymeja,Potentilla tomentulosa,drymeja,601,Soják,,A,13402,13402,FALSE,889
13404,13375,Potentilla tschaunensis,Potentilla tschaunensis,Potentilla tschaunensis,tschaunensis,4427,Juz. ex Jurtz.,,A,0,13375,TRUE,889
13476,13447,Potentilla tschukotica,Potentilla tschukotica,Potentilla tschukotica,tschukotica,3878,Jurtz. & V.V.Petrovsky,,A,0,13447,TRUE,889
13442,13413,Potentilla uniflora,Potentilla uniflora,Potentilla uniflora,uniflora,64,Ledeb.,,A,0,13413,TRUE,889
13443,13414,Potentilla ledebouriana,Potentilla ledebouriana,Potentilla uniflora,ledebouriana,203,A.E.Porsild,,A,13413,13413,FALSE,889
13444,13415,Potentilla vulcanicola,Potentilla vulcanicola,Potentilla uniflora,vulcanicola,63,Juz.,,A,13413,13413,FALSE,889
13394,13365,Potentilla uschakovii,Potentilla uschakovii,Potentilla uschakovii,uschakovii,3243,Jurtz.,,A,0,13365,TRUE,889
13445,13416,Potentilla vahliana,Potentilla vahliana,Potentilla vahliana,vahliana,114,Lehm.,,A,0,13416,TRUE,889
13446,13417,Potentilla subvahliana,Potentilla subvahliana,Potentilla vahliana,subvahliana,3243,Jurtz.,,A,13416,13416,FALSE,889
13440,13411,Potentilla villosa,Potentilla villosa,Potentilla villosa,villosa,4439,Pall. ex Pursh,,A,0,13411,TRUE,889
13441,13412,Potentilla villosula,Potentilla villosula,Potentilla villosa,villosula,3243,Jurtz.,,A,13411,13411,FALSE,889
13410,13381,Potentilla wrangelii,Potentilla wrangelii,Potentilla wrangelii,wrangelii,3704,V.V.Petrovsky,,A,0,13381,TRUE,889
13480,13451,Potentilla x protea,Potentilla x protea,Potentilla x protea,x protea,601,Soják,,A,0,13451,TRUE,889
13481,13452,Potentilla protea,Potentilla protea,Potentilla x protea,protea,601,Soják,,A,13451,13451,FALSE,889
16708,16708,Potentilla x suberecta,Potentilla x suberecta,Potentilla x suberecta,x suberecta,5792,Zimmeter,,A,0,16708,TRUE,889
16709,16709,Potentilla suberecta,Potentilla suberecta,Potentilla x suberecta,suberecta,5792,Zimmeter,,A,16708,16708,FALSE,889
5410,5318,Potentilla xxxverna,Potentilla xxxverna,Potentilla xxxverna,xxxverna,61,L. p.p.,,A,0,5318,TRUE,889
5452,5360,Poterium,Poterium,Poterium,Poterium,1,L.,,G,0,5360,TRUE,822
5731,5652,Prenanthes,Prenanthes,Prenanthes,Prenanthes,1,L.,,G,0,5652,TRUE,2003
15292,15475,Prenanthes alata,Prenanthes alata,Prenanthes alata,alata,5154,(Hook.) A.Dietr.,,A,0,15475,TRUE,5652
15293,15476,Nabaulus alatus,Nabaulus alatus,Prenanthes alata,alatus,121,Hook.,,A,15475,15475,FALSE,15474
15294,15477,Sonchus hastatus,Sonchus hastatus,Prenanthes alata,hastatus,354,Less.,,A,15475,15475,FALSE,2231
15295,15478,Mulgedium hastatum,Mulgedium hastatum,Prenanthes alata,hastatum,354,Less.,,A,15475,15475,FALSE,3304
15296,15479,Prenanthes hastata,Prenanthes hastata,Prenanthes alata,hastata,5155,(Less.) M.E.Jones,,A,15475,15475,FALSE,5652
15297,15480,Prenanthes lessingii,Prenanthes lessingii,Prenanthes alata,lessingii,3091,Hultén,,A,15475,15475,FALSE,5652
5732,5653,Prenanthes purpurea,Prenanthes purpurea,Prenanthes purpurea,purpurea,1,L.,,A,0,5653,TRUE,5652
1506,1506,Primula,Primula,Primula,Primula,1,L.,,G,0,1506,TRUE,1505
14144,14115,Primula anvilensis,Primula anvilensis,Primula anvilensis,anvilensis,4674,S.Kelso,,A,0,14115,TRUE,1506
